DOC_CTRL_NUM,REPORTING_YEAR,CHEM_NAME,CITY_NAME,STATE_ABBR,TOTAL_RELEASE
"1317216084006","2017","Lead","KANSAS CITY","MO",""
"1308206733166","2008","Lead","SAINT LOUIS","MO",""
"1301150222519","2001","Lead","CAPE GIRARDEAU","MO",""
"1312210399010","2012","Lead","AVA","MO",""
"1307205377423","2007","Lead","WASHINGTON","MO",""
"1307205350299","2007","Lead","OZARK","MO",""
"1311209388406","2011","Lead","ARNOLD","MO",""
"1318217402977","2018","Lead","WARRENSBURG","MO",""
"1306204355794","2006","Lead","FORT LEONARD WOOD","MO",""
"1312210724783","2012","Lead","SPRINGFIELD","MO",""
"1310208690279","2010","Lead","ARNOLD","MO",""
"1303201174289","2003","Lead","MALDEN","MO","4"
"1318216715692","2018","Lead","OZARK","MO",""
"1311209009479","2011","Lead","NEVADA","MO",""
"1306204735575","2006","Lead","JEFFERSON CITY","MO",""
"1311209236177","2011","Lead","SAINT LOUIS","MO",""
"1308207991290","2008","Lead","SAINT JOSEPH","MO",""
"1303201993920","2003","Lead","SAINT LOUIS","MO",""
"1309208072280","2009","Lead","GLASGOW","MO",""
"1392065423232","1992","Lead","HANNIBAL","MO",""
"1307208081036","2007","Lead","KANSAS CITY","MO",""
"1309207626298","2009","Lead","CLAYCOMO","MO",""
"1303201999012","2003","Lead","SAINT LOUIS","MO",""
"1301150542367","2001","Lead","KANSAS CITY","MO",""
"1308206551362","2008","Lead","EUREKA","MO",""
"1308206308239","2008","Lead","SAINT LOUIS","MO",""
"1312210064541","2012","Lead","HARRISONVILLE","MO",""
"1313211352846","2013","Lead","POPLAR BLUFF","MO",""
"1303201549920","2003","Lead","FENTON","MO",""
"1311209549195","2011","Lead","JOPLIN","MO",""
"1320219273416","2020","Lead","SPRINGFIELD","MO",""
"1394080000969","1994","Lead","BRIDGETON","MO",""
"1319218187324","2019","Lead","EUREKA","MO",""
"1316214966741","2016","Lead","WAPPAPELLO","MO",""
"1390040088015","1990","Lead","FENTON","MO",""
"1316215125055","2016","Lead","GRAIN VALLEY","MO","0"
"1393075398800","1993","Lead","SAINT LOUIS","MO",""
"1303201979907","2003","Lead","SAINT LOUIS","MO",""
"1390040060651","1990","Lead","SAINT LOUIS","MO",""
"1314213172911","2014","Lead","KANSAS CITY","MO",""
"1395090228572","1995","Lead","GLOVER","MO",""
"1309207264401","2009","Lead","EXCELSIOR SPRINGS","MO",""
"1316215292386","2016","Lead","CAPE GIRARDEAU","MO",""
"1389035796402","1989","Lead","WASHINGTON","MO",""
"1313211144314","2013","Lead","SAINT LOUIS","MO",""
"1306204404166","2006","Lead","OZARK","MO",""
"1321220602977","2021","Lead","UNION","MO",""
"1318217578727","2018","Lead","NEOSHO","MO","0"
"1311209146909","2011","Lead","TROY","MO",""
"1310208284226","2010","Lead","EARTH CITY","MO",""
"1312210365235","2012","Lead","CARTHAGE","MO",""
"1318220129694","2018","Lead","PRINCETON","MO",""
"1302200037226","2002","Lead","LEES SUMMIT","MO",""
"1306204226930","2006","Lead","SPRINGFIELD","MO",".2"
"1316215390877","2016","Lead","SAINT JOSEPH","MO",""
"1301204070054","2001","Lead","SAINT CHARLES","MO",""
"1314212458006","2014","Lead","KANSAS CITY","MO",""
"1304203107622","2004","Lead","HARRISONVILLE","MO",""
"1311209530169","2011","Lead","HIGH HILL","MO",""
"1313211089848","2013","Lead","SHELBINA","MO",""
"1395090179641","1995","Lead","TRENTON","MO",""
"1303201393131","2003","Lead","EARTH CITY","MO",""
"1318217204395","2018","Lead","BLOOMSDALE","MO",""
"1317215933793","2017","Lead","MEXICO","MO",""
"1317215816339","2017","Lead","MONETT","MO",""
"1307205311828","2007","Lead","SEDALIA","MO",""
"1310208274872","2010","Lead","SAINT LOUIS","MO",""
"1389035556036","1989","Lead","WARRENTON","MO",""
"1313211267974","2013","Lead","NEVADA","MO",""
"1301155032028","2001","Lead","SAINT LOUIS","MO",""
"1321219500232","2021","Lead","CAPE GIRARDEAU","MO",""
"1390040024503","1990","Lead","WEBB CITY","MO",""
"1312210236055","2012","Lead","GARDEN CITY","MO",""
"1316215291788","2016","Lead","SPRINGFIELD","MO",""
"1302200101638","2002","Lead","SAINT CHARLES","MO",""
"1314212641536","2014","Lead","HIGH HILL","MO",""
"1315214361875","2015","Lead","SAINT LOUIS","MO",""
"1314211928989","2014","Lead","SAINT JOSEPH","MO",""
"1314212925679","2014","Lead","WARRENSBURG","MO",""
"1308207130105","2008","Lead","GLASGOW","MO",""
"1311209033012","2011","Lead","WHITEMAN AIR FORCE BASE","MO",""
"1315213906617","2015","Lead","SEDALIA","MO",""
"1315213743661","2015","Lead","SAINT JOSEPH","MO",""
"1398120187327","1998","Lead","SAINT LOUIS","MO",""
"1313211466281","2013","Lead","OZARK","MO",""
"1304202612406","2004","Lead","VERSAILLES","MO",""
"1392060003011","1992","Lead","BRIDGETON","MO",""
"1304202364143","2004","Lead","CASSVILLE","MO",""
"1301150655316","2001","Lead","PEVELY","MO",""
"1305203516719","2005","Lead","MOUNTAIN GROVE","MO",""
"1306204357038","2006","Lead","SAINT CHARLES","MO",""
"1304202542383","2004","Lead","EARTH CITY","MO",""
"1314212316499","2014","Lead","WAPPAPELLO","MO",""
"1314212688143","2014","Lead","WARRENTON","MO","0"
"1309207393556","2009","Lead","AVA","MO",""
"1316215238609","2016","Lead","CLAYCOMO","MO",""
"1311209091255","2011","Lead","PALMYRA","MO","0"
"1311209415900","2011","Lead","JACKSON","MO",""
"1317215939556","2017","Lead","LEBANON","MO",""
"1320219070277","2020","Lead","LEBANON","MO",""
"1394085153765","1994","Lead","JEFFERSON CITY","MO",""
"1309207562354","2009","Lead","CAPE GIRARDEAU","MO",""
"1314212798488","2014","Lead","EUREKA","MO",""
"1312210888210","2012","Lead","SAINT LOUIS","MO",""
"1303201654023","2003","Lead","SAINT LOUIS","MO",""
"1395095216709","1995","Lead","HIGH RIDGE","MO",""
"1302200028809","2002","Lead","MONTROSE","MO",""
"1318217223813","2018","Lead","HAZELWOOD","MO","9.25"
"1315213993049","2015","Lead","CAMDENTON","MO",""
"1317218610917","2017","Lead","KANSAS CITY","MO","0"
"1317216220018","2017","Lead","JEFFERSON CITY","MO","0"
"1308206427825","2008","Lead","KINGSVILLE","MO",""
"1310208642684","2010","Lead","MOUNT VERNON","MO",""
"1320219248895","2020","Lead","SPRINGFIELD","MO",""
"1306205080548","2006","Lead","SAINT LOUIS","MO",""
"1301155172467","2001","Lead","CARTHAGE","MO","0"
"1316215250150","2016","Lead","SHELBINA","MO",""
"1308206308684","2008","Lead","SAINT LOUIS","MO",""
"1313214486449","2013","Lead","MOBERLY","MO",""
"1303201907678","2003","Lead","MONETT","MO",""
"1321220043741","2021","Lead","INDEPENDENCE","MO",""
"1316215523186","2016","Lead","HAZELWOOD","MO","10.43"
"1318217538673","2018","Lead","CHILLICOTHE","MO",""
"1310208660668","2010","Lead","WASHINGTON","MO",""
"1390045451554","1990","Lead","WASHINGTON","MO",""
"1318219439611","2018","Lead","FENTON","MO",""
"1321219608054","2021","Lead","KANSAS CITY","MO",""
"1301150539866","2001","Lead","KANSAS CITY","MO",""
"1304202939916","2004","Lead","KINGSVILLE","MO",""
"1396100066291","1996","Lead","GLASGOW","MO",""
"1311209130057","2011","Lead","SPRINGFIELD","MO",""
"1312210507341","2012","Lead","JACKSON","MO","2.66"
"1313211760842","2013","Lead","SPRINGFIELD","MO",""
"1304202975429","2004","Lead","KENNETT","MO",""
"1302200295893","2002","Lead","UNION","MO",""
"1304202933519","2004","Lead","VAN BUREN","MO",""
"1315213582909","2015","Lead","HOPKINS","MO",""
"1311209698657","2011","Lead","WASHINGTON","MO",""
"1307205924828","2007","Lead","MARYVILLE","MO",""
"1320218866794","2020","Lead","WASHINGTON","MO",""
"1312210449183","2012","Lead","WARRENSBURG","MO",""
"1317216600561","2017","Lead","HIGH RIDGE","MO",""
"1312210175271","2012","Lead","KANSAS CITY","MO",""
"1302200320024","2002","Lead","JEFFERSON CITY","MO",""
"1319217875689","2019","Lead","FENTON","MO",""
"1308206637579","2008","Lead","HIGH HILL","MO",""
"1387010170823","1987","Lead","BONNE TERRE","MO","7"
"1301150541201","2001","Lead","HARRISONVILLE","MO",""
"1308206416834","2008","Lead","SEDALIA","MO","0"
"1319218466516","2019","Lead","HAZELWOOD","MO","11.9"
"1389035091762","1989","Lead","KENNETT","MO",""
"1309209841016","2009","Lead","JACKSON","MO",""
"1315214339044","2015","Lead","SAINT LOUIS","MO",""
"1305203868171","2005","Lead","SAINT JOSEPH","MO",""
"1309207181381","2009","Lead","NEVADA","MO",""
"1388025333384","1988","Lead","BONNE TERRE","MO",""
"1305203900168","2005","Lead","CENTRALIA","MO","0"
"1387010543611","1987","Lead","SAINT LOUIS","MO",""
"1388025290545","1988","Lead","SAINT LOUIS","MO",""
"1304203000322","2004","Lead","MONROE CITY","MO",""
"1319217870664","2019","Lead","WASHINGTON","MO",""
"1310214486452","2010","Lead","MOBERLY","MO",""
"1306204220610","2006","Lead","MARYVILLE","MO",""
"1316215145956","2016","Lead","MONETT","MO",".88"
"1319217859913","2019","Lead","SOUTH WEST CITY","MO","0"
"1321219892852","2021","Lead","SEDALIA","MO",""
"1304202824571","2004","Lead","SAINT LOUIS","MO",""
"1387010447454","1987","Lead","FENTON","MO",""
"1304202409140","2004","Lead","SAINT LOUIS","MO",""
"1316218611046","2016","Lead","KANSAS CITY","MO","0"
"1308206208338","2008","Lead","SAINT JOSEPH","MO",""
"1391055126508","1991","Lead","CARTHAGE","MO",""
"1393075373668","1993","Lead","GLOVER","MO",""
"1307205419005","2007","Lead","GRAIN VALLEY","MO","0"
"1316215357866","2016","Lead","EXCELSIOR SPRINGS","MO",""
"1316215600127","2016","Lead","SAINT LOUIS","MO",""
"1387010565570","1987","Lead","NORTH KANSAS CITY","MO",""
"1309207213190","2009","Lead","KANSAS CITY","MO",""
"1302200221962","2002","Lead","MARSTON","MO",""
"1396105362166","1996","Lead","WASHINGTON","MO",""
"1320218633321","2020","Lead","LEES SUMMIT","MO",""
"1320218784698","2020","Lead","HIGH RIDGE","MO",""
"1317216307886","2017","Lead","TROY","MO","0"
"1306204890937","2006","Lead","KANSAS CITY","MO",""
"1305203264320","2005","Lead","COLUMBIA","MO",".0007"
"1399202116366","1999","Lead","JOPLIN","MO",""
"1318217059551","2018","Lead","SEYMOUR","MO",""
"1306204421061","2006","Lead","KANSAS CITY","MO",""
"1313211069455","2013","Lead","SEDALIA","MO",".68"
"1310208930762","2010","Lead","GLASGOW","MO",""
"1309207525193","2009","Lead","EUREKA","MO",""
"1395090492772","1995","Lead","SAINT CHARLES","MO",""
"1304202392041","2004","Lead","CAPE GIRARDEAU","MO",""
"1315213934817","2015","Lead","CARTHAGE","MO",""
"1307205889912","2007","Lead","WARRENSBURG","MO",""
"1319217807039","2019","Lead","LEBANON","MO",""
"1305203957600","2005","Lead","JEFFERSON CITY","MO","48"
"1316215046653","2016","Lead","MOUNT VERNON","MO",""
"1314212572337","2014","Lead","MEXICO","MO",""
"1391055787699","1991","Lead","WASHINGTON","MO",""
"1320218618270","2020","Lead","SPRINGFIELD","MO",""
"1302200577474","2002","Lead","MONETT","MO",""
"1316214966739","2016","Lead","FORT LEONARD WOOD","MO",""
"1317216217657","2017","Lead","SHELBINA","MO",""
"1314212394668","2014","Lead","OZARK","MO",""
"1311208950232","2011","Lead","UNION","MO",""
"1320219023835","2020","Lead","MARSHFIELD","MO",""
"1320219376819","2020","Lead","KANSAS CITY","MO",""
"1316215007992","2016","Lead","SPRINGFIELD","MO",""
"1310208888293","2010","Lead","INDEPENDENCE","MO",""
"1393070096692","1993","Lead","FENTON","MO",""
"1305203474453","2005","Lead","SHELBINA","MO",""
"1320219174606","2020","Lead","KANSAS CITY","MO",""
"1315213604820","2015","Lead","PECULIAR","MO",""
"1310208530408","2010","Lead","OZARK","MO",""
"1308206323596","2008","Lead","KANSAS CITY","MO",""
"1305203952128","2005","Lead","ELDON","MO",""
"1318220138717","2018","Lead","TIPTON","MO",""
"1398120021961","1998","Lead","CARTHAGE","MO","9"
"1388025942640","1988","Lead","SAINT CHARLES","MO",""
"1306204878375","2006","Lead","CABOOL","MO",""
"1317215826266","2017","Lead","JOPLIN","MO",""
"1314212721993","2014","Lead","CARTHAGE","MO",""
"1308206410021","2008","Lead","HARRISONVILLE","MO",""
"1312209973852","2012","Lead","SAINT LOUIS","MO",""
"1306204484644","2006","Lead","FENTON","MO",""
"1391055188181","1991","Lead","TRENTON","MO",""
"1313211392954","2013","Lead","TROY","MO",""
"1321219698899","2021","Lead","MEXICO","MO",""
"1302200100663","2002","Lead","GLASGOW","MO",""
"1318217538711","2018","Lead","SEDALIA","MO",""
"1309207439290","2009","Lead","CARTHAGE","MO",""
"1310208448718","2010","Lead","NEOSHO","MO",""
"1303204065849","2003","Lead","JACKSON","MO",""
"1306204650372","2006","Lead","WASHINGTON","MO","1"
"1313211217031","2013","Lead","CLAYCOMO","MO",""
"1319218337778","2019","Lead","SPRINGFIELD","MO",""
"1311209688757","2011","Lead","OZARK","MO",""
"1301200644351","2001","Lead","KANSAS CITY","MO",""
"1317216086734","2017","Lead","JONESBURG","MO",""
"1308207089386","2008","Lead","SLATER","MO",""
"1318217365826","2018","Lead","EUREKA","MO",""
"1304202170229","2004","Lead","SEDALIA","MO",""
"1319218163956","2019","Lead","SEDALIA","MO",""
"1312210280792","2012","Lead","JACKSON","MO",""
"1398202116404","1998","Lead","JOPLIN","MO",""
"1304202718045","2004","Lead","FENTON","MO",""
"1303201230152","2003","Lead","KANSAS CITY","MO",""
"1306204850895","2006","Lead","UNION","MO",""
"1314212538159","2014","Lead","SHELBINA","MO",""
"1305203179876","2005","Lead","MOSCOW MILLS","MO",""
"1317216613644","2017","Lead","JACKSON","MO",""
"1306204542714","2006","Lead","SAINT LOUIS","MO",".1"
"1311209325188","2011","Lead","JEFFERSON CITY","MO","10"
"1303201556519","2003","Lead","KANSAS CITY","MO",""
"1301150325569","2001","Lead","KANSAS CITY","MO",""
"1316215030166","2016","Lead","ANDERSON","MO",""
"1300140064054","2000","Lead","SAINT PETERS","MO",""
"1398120007950","1998","Lead","SEDALIA","MO","1"
"1315213575323","2015","Lead","JACKSON","MO",".2"
"1389035163955","1989","Lead","SPRINGFIELD","MO",""
"1320218612240","2020","Lead","SAINT JOSEPH","MO",""
"1311209213495","2011","Lead","WASHINGTON","MO",""
"1305203458498","2005","Lead","KANSAS CITY","MO",""
"1389030021733","1989","Lead","CARTHAGE","MO",""
"1301150344962","2001","Lead","CHILLICOTHE","MO",""
"1320218906523","2020","Lead","SAINT LOUIS","MO",""
"1321220480952","2021","Lead","SEDALIA","MO",""
"1319218105930","2019","Lead","CLAYCOMO","MO",""
"1309207279062","2009","Lead","SEDALIA","MO",".68"
"1318216859912","2018","Lead","SOUTH WEST CITY","MO","0"
"1394085076228","1994","Lead","HANNIBAL","MO",""
"1307205419928","2007","Lead","NORTH KANSAS CITY","MO",""
"1306205100276","2006","Lead","ARNOLD","MO",""
"1307205663038","2007","Lead","AVA","MO",""
"1312210629440","2012","Lead","MOUNT VERNON","MO",""
"1311209799473","2011","Lead","WEST PLAINS","MO",""
"1307205984964","2007","Lead","SAINT JOSEPH","MO",""
"1318217400403","2018","Lead","SAINT LOUIS","MO",""
"1306204420386","2006","Lead","HARRISONVILLE","MO",""
"1312210291276","2012","Lead","SEDALIA","MO",""
"1313215268552","2013","Lead","JEFFERSON CITY","MO","0"
"1317216046021","2017","Lead","LEBANON","MO",""
"1301150325948","2001","Lead","CENTRALIA","MO","0"
"1306205048907","2006","Lead","SAINT LOUIS","MO",""
"1316215757485","2016","Lead","EUREKA","MO",""
"1319218356537","2019","Lead","BELTON","MO",""
"1388025515166","1988","Lead","SIKESTON","MO",""
"1305203365883","2005","Lead","WASHINGTON","MO",""
"1389035494638","1989","Lead","AMSTERDAM","MO",""
"1317215822471","2017","Lead","SPRINGFIELD","MO",""
"1306204839702","2006","Lead","JOPLIN","MO",""
"1318217199189","2018","Lead","CAPE GIRARDEAU","MO",""
"1313210948434","2013","Lead","SAINT LOUIS","MO",""
"1302200974374","2002","Lead","KANSAS CITY","MO",""
"1304203027228","2004","Lead","SAINT LOUIS","MO",""
"1320218780625","2020","Lead","JEFFERSON CITY","MO",""
"1318216740365","2018","Lead","KANSAS CITY","MO",""
"1388025414741","1988","Lead","JOPLIN","MO",""
"1319218388243","2019","Lead","SULLIVAN","MO",""
"1315214200026","2015","Lead","SAINT LOUIS","MO",""
"1309207870080","2009","Lead","MOUNT VERNON","MO",""
"1312210700670","2012","Lead","JOPLIN","MO",""
"1319217797582","2019","Lead","SAINT LOUIS","MO",""
"1307205175779","2007","Lead","NEOSHO","MO",""
"1320218783506","2020","Lead","CAMDENTON","MO",""
"1320219672793","2020","Lead","JEFFERSON CITY","MO","0"
"1317216472908","2017","Lead","MOBERLY","MO",""
"1312210161776","2012","Lead","SAINT CLAIR","MO","0"
"1311209761028","2011","Lead","GRAIN VALLEY","MO","0"
"1308206893671","2008","Lead","EXCELSIOR SPRINGS","MO",""
"1392065423168","1992","Lead","SAINT LOUIS","MO",""
"1302200973752","2002","Lead","JACKSON","MO","3.4"
"1321219968524","2021","Lead","WASHINGTON","MO",""
"1311209340379","2011","Lead","JACKSON","MO","2.24"
"1303201135555","2003","Lead","CARTHAGE","MO","0"
"1394080120924","1994","Lead","SAINT CHARLES","MO",""
"1306204987186","2006","Lead","SLATER","MO",""
"1319218309324","2019","Lead","JEFFERSON CITY","MO","3"
"1319217969613","2019","Lead","JOPLIN","MO",""
"1312210529691","2012","Lead","JEFFERSON CITY","MO","7"
"1307205653708","2007","Lead","COLUMBIA","MO",".001"
"1307205920073","2007","Lead","ARNOLD","MO",""
"1305203261476","2005","Lead","SAINT LOUIS","MO",""
"1301201021654","2001","Lead","CARUTHERSVILLE","MO","3.96"
"1307205421086","2007","Lead","KANSAS CITY","MO",""
"1319218437782","2019","Lead","SLATER","MO",""
"1309207768870","2009","Lead","SAINT LOUIS","MO",""
"1394080478175","1994","Lead","CENTRALIA","MO",""
"1310208987305","2010","Lead","SAINT LOUIS","MO",""
"1306204356950","2006","Lead","INDEPENDENCE","MO",""
"1317215845227","2017","Lead","PECULIAR","MO",""
"1319218046910","2019","Lead","JACKSON","MO",""
"1318216940217","2018","Lead","LEBANON","MO",""
"1303201627801","2003","Lead","MILAN","MO",""
"1394085375968","1994","Lead","SAINT LOUIS","MO",""
"1310208601272","2010","Lead","JACKSON","MO","2.09"
"1318219408236","2018","Lead","SAVANNAH","MO",""
"1307205541461","2007","Lead","SHELBINA","MO",""
"1304202963334","2004","Lead","GRAIN VALLEY","MO",".7"
"1303201178225","2003","Lead","CARUTHERSVILLE","MO","2.59"
"1399130078443","1999","Lead","SEDALIA","MO","1"
"1393075214229","1993","Lead","SEDALIA","MO",""
"1303201126202","2003","Lead","LOUISIANA","MO","0"
"1320219364522","2020","Lead","MOBERLY","MO",""
"1310208304042","2010","Lead","JACKSON","MO",""
"1316215521410","2016","Lead","SAINT LOUIS","MO",""
"1300140044153","2000","Lead","SAINT LOUIS","MO",""
"1319217669074","2019","Lead","KANSAS CITY","MO",""
"1317216453631","2017","Lead","SEDALIA","MO",""
"1308208008274","2008","Lead","MANSFIELD","MO",""
"1304202280576","2004","Lead","O FALLON","MO",""
"1314212924827","2014","Lead","WASHINGTON","MO",""
"1321219802853","2021","Lead","LEBANON","MO",""
"1307205211410","2007","Lead","CARTHAGE","MO",""
"1308206983583","2008","Lead","TROY","MO",""
"1300140060310","2000","Lead","OZARK","MO",""
"1307206062046","2007","Lead","SAINT PETERS","MO",""
"1310208854885","2010","Lead","SEDALIA","MO",""
"1315213791890","2015","Lead","NEOSHO","MO",""
"1389035012537","1989","Lead","FENTON","MO",""
"1303202116428","2003","Lead","JOPLIN","MO",""
"1301150736357","2001","Lead","SAINT LOUIS","MO",""
"1312210297141","2012","Lead","WASHINGTON","MO",""
"1302204065825","2002","Lead","JACKSON","MO",""
"1314212703932","2014","Lead","CAMDENTON","MO",""
"1301150350611","2001","Lead","HAZELWOOD","MO","7.5"
"1300140412786","2000","Lead","WEBB CITY","MO",""
"1320219181435","2020","Lead","LIBERTY","MO","0"
"1306204256349","2006","Lead","SAINT LOUIS","MO",""
"1303201583438","2003","Lead","EXCELSIOR SPRINGS","MO",""
"1394080430984","1994","Lead","DONIPHAN","MO",""
"1310208476972","2010","Lead","SAINT JOSEPH","MO",""
"1310208867426","2010","Lead","HARRISONVILLE","MO",""
"1312210474831","2012","Lead","EUREKA","MO",""
"1315214063719","2015","Lead","CHILLICOTHE","MO",""
"1320219160684","2020","Lead","SAINT LOUIS","MO",""
"1302200310213","2002","Lead","CUBA","MO","0"
"1303201131176","2003","Lead","MOSCOW MILLS","MO",""
"1316214966727","2016","Lead","NEVADA","MO",""
"1392060050147","1992","Lead","WASHINGTON","MO",""
"1321220348763","2021","Lead","EUREKA","MO",""
"1319217959016","2019","Lead","INDEPENDENCE","MO",""
"1307205643430","2007","Lead","HIGH RIDGE","MO",".5"
"1306204884492","2006","Lead","MOUNT VERNON","MO",""
"1317215876590","2017","Lead","WAPPAPELLO","MO",""
"1393075155515","1993","Lead","JEFFERSON CITY","MO",""
"1311209678135","2011","Lead","INDEPENDENCE","MO",""
"1318217527593","2018","Lead","MOBERLY","MO",""
"1304202212419","2004","Lead","KANSAS CITY","MO",""
"1312210860957","2012","Lead","JACKSON","MO",".02"
"1306204598799","2006","Lead","SAINT JOSEPH","MO",""
"1301150194595","2001","Lead","KANSAS CITY","MO",""
"1307205934831","2007","Lead","GARDEN CITY","MO",""
"1313211061611","2013","Lead","WASHINGTON","MO",""
"1390045046859","1990","Lead","KENNETT","MO",""
"1318216919668","2018","Lead","SAINT LOUIS","MO",""
"1312210411144","2012","Lead","MARYVILLE","MO",""
"1314212386320","2014","Lead","JACKSON","MO",""
"1311214486464","2011","Lead","MOBERLY","MO",""
"1309207661366","2009","Lead","WARRENSBURG","MO",""
"1321219457835","2021","Lead","SEDALIA","MO",".68"
"1316215350632","2016","Lead","CARTHAGE","MO",""
"1308206638153","2008","Lead","GRAIN VALLEY","MO","0"
"1318216914162","2018","Lead","NEOSHO","MO",""
"1303201640000","2003","Lead","O FALLON","MO",""
"1314211916731","2014","Lead","KANSAS CITY","MO",""
"1310208473482","2010","Lead","MARYVILLE","MO",""
"1321220342810","2021","Lead","ARNOLD","MO","0"
"1321219619537","2021","Lead","BELTON","MO",""
"1310208229106","2010","Lead","KINGSVILLE","MO",""
"1308209841028","2008","Lead","JACKSON","MO",""
"1315214325425","2015","Lead","KANSAS CITY","MO",""
"1316215655729","2016","Lead","WARRENSBURG","MO",""
"1310208169274","2010","Lead","WARRENTON","MO",""
"1313211040492","2013","Lead","KANSAS CITY","MO",""
"1311209180494","2011","Lead","MARYVILLE","MO",""
"1319217845484","2019","Lead","HIGH RIDGE","MO",""
"1304204065852","2004","Lead","JACKSON","MO",""
"1314212578912","2014","Lead","LEBANON","MO",""
"1302204070041","2002","Lead","SAINT CHARLES","MO",""
"1304202392306","2004","Lead","COLUMBIA","MO",""
"1304202339735","2004","Lead","KANSAS CITY","MO",""
"1310208271522","2010","Lead","CASSVILLE","MO",""
"1316215718141","2016","Lead","WARRENTON","MO","0"
"1315214141261","2015","Lead","MONETT","MO",".3288"
"1314212906301","2014","Lead","MANSFIELD","MO",""
"1320218857439","2020","Lead","CAPE GIRARDEAU","MO",""
"1315214073215","2015","Lead","SIKESTON","MO",""
"1302200131326","2002","Lead","EXCELSIOR SPRINGS","MO",""
"1313214478810","2013","Lead","INDEPENDENCE","MO",""
"1319217989920","2019","Lead","SAINT LOUIS","MO",""
"1397115048050","1997","Lead","CARTHAGE","MO","31"
"1302200455362","2002","Lead","FENTON","MO",""
"1392065444869","1992","Lead","HIGH RIDGE","MO",""
"1318217225743","2018","Lead","SULLIVAN","MO",""
"1320218612024","2020","Lead","KANSAS CITY","MO",""
"1390045023710","1990","Lead","UNION","MO",""
"1306204402477","2006","Lead","AVA","MO",""
"1316215526878","2016","Lead","JACKSON","MO",""
"1301155109135","2001","Lead","KANSAS CITY","MO",""
"1308206873034","2008","Lead","CASSVILLE","MO",""
"1316215010137","2016","Lead","HOPKINS","MO",""
"1307205167556","2007","Lead","KANSAS CITY","MO",""
"1301200863975","2001","Lead","WASHINGTON","MO","1"
"1319218390894","2019","Lead","COLUMBIA","MO",""
"1304202673481","2004","Lead","MARYVILLE","MO",""
"1317215991668","2017","Lead","SAINT LOUIS","MO",""
"1307205337468","2007","Lead","MONROE CITY","MO",""
"1311209325291","2011","Lead","GLASGOW","MO",""
"1393075373668","1993","Lead","GLOVER","MO","13"
"1313211330788","2013","Lead","GRAIN VALLEY","MO","0"
"1320219117328","2020","Lead","SAINT LOUIS","MO",""
"1311209133420","2011","Lead","SHELBINA","MO",""
"1307206027385","2007","Lead","CENTRALIA","MO","0"
"1312210012199","2012","Lead","KANSAS CITY","MO",""
"1307205915085","2007","Lead","SAINT LOUIS","MO",""
"1306204982829","2006","Lead","KENNETT","MO",""
"1303201302751","2003","Lead","MOUNT VERNON","MO",""
"1313211693561","2013","Lead","MANSFIELD","MO",""
"1311209771462","2011","Lead","SAINT LOUIS","MO",""
"1313210950527","2013","Lead","UNION","MO",""
"1394080299833","1994","Lead","NORTH KANSAS CITY","MO",""
"1321219617572","2021","Lead","SAINT LOUIS","MO",""
"1321219617887","2021","Lead","GRAIN VALLEY","MO",""
"1319217905330","2019","Lead","CAMDENTON","MO",""
"1303202078275","2003","Lead","AVA","MO",""
"1399130303213","1999","Lead","TRENTON","MO","26"
"1397110445259","1997","Lead","SAINT LOUIS","MO",""
"1302200242636","2002","Lead","SEDALIA","MO",".68"
"1307205848803","2007","Lead","MONETT","MO",".52"
"1304202214452","2004","Lead","CARTHAGE","MO","0"
"1321219915790","2021","Lead","KANSAS CITY","MO",""
"1315213641032","2015","Lead","SAINT CHARLES","MO",""
"1307205367321","2007","Lead","KANSAS CITY","MO",""
"1398201073766","1998","Lead","ARNOLD","MO",""
"1302200793014","2002","Lead","BRIDGETON","MO","0"
"1304202246676","2004","Lead","AVA","MO",""
"1316214983660","2016","Lead","MEXICO","MO","0"
"1307205218252","2007","Lead","MALDEN","MO","3"
"1312210388548","2012","Lead","CAPE GIRARDEAU","MO",""
"1314214486476","2014","Lead","MOBERLY","MO",""
"1305203509070","2005","Lead","HAZELWOOD","MO","7.27"
"1310208454191","2010","Lead","JEFFERSON CITY","MO","10"
"1318217192778","2018","Lead","JACKSON","MO",""
"1303201161662","2003","Lead","FORT LEONARD WOOD","MO",""
"1311209337690","2011","Lead","WRIGHT CITY","MO",""
"1313211586019","2013","Lead","SAINT JOSEPH","MO",""
"1312210265169","2012","Lead","SAINT JOSEPH","MO",""
"1302200533913","2002","Lead","HAZELWOOD","MO","7.5"
"1302200102022","2002","Lead","SAINT JOSEPH","MO",""
"1302200852580","2002","Lead","OZARK","MO",""
"1309207554852","2009","Lead","INDEPENDENCE","MO",""
"1398120034968","1998","Lead","OZARK","MO",""
"1321219752134","2021","Lead","LIBERTY","MO","0"
"1310208452247","2010","Lead","AVA","MO",""
"1316214955585","2016","Lead","UNION","MO",""
"1302200216594","2002","Lead","KANSAS CITY","MO",""
"1392060149299","1992","Lead","JEFFERSON CITY","MO",""
"1309207364643","2009","Lead","MARYVILLE","MO",""
"1309207252166","2009","Lead","SAINT LOUIS","MO",""
"1315214195137","2015","Lead","CENTRALIA","MO",""
"1313211102658","2013","Lead","JACKSON","MO",".02"
"1313211134616","2013","Lead","FORT LEONARD WOOD","MO",""
"1319217959093","2019","Lead","SPRINGFIELD","MO",""
